ts_ns,gbps
1783088425194988087,7.754
1783088425199986216,7.760
1783088425204988986,7.753
1783088425209987756,7.759
1783088425214987380,7.753
1783088425219985817,7.758
1783088425224987526,7.755
1783088425229986702,7.759
1783088425234994750,7.752
1783088425239986320,7.757
1783088425244988202,6.425
1783088425249987541,3.876
1783088425254989623,3.874
1783088425259989512,3.865
1783088425264990066,3.877
1783088425269993936,3.874
1783088425274991044,3.878
1783088425279988560,3.869
1783088425284988182,3.876
1783088425289988605,3.875
1783088425298033952,3.874
1783088425301080894,3.887
1783088425304993257,3.864
1783088425309990422,3.879
1783088425314989802,3.878
1783088425319991313,3.874
1783088425324989671,3.868
1783088425329993260,3.873
1783088425334989294,3.878
1783088425339988484,3.876
1783088425344994522,4.984
1783088425349991848,7.755
1783088425354994982,7.760
1783088425359992012,7.755
1783088425364990928,7.759
1783088425369990268,7.752
1783088425374993946,7.759
1783088425379991274,7.755
1783088425384993852,7.754
1783088425389992316,7.760
1783088425394994608,7.754
1783088425399991121,7.756
1783088425404993894,7.760
1783088425409994168,7.750
1783088425414997414,7.753
1783088425419989738,7.763
1783088425424991035,7.756
1783088425429991827,7.756
1783088425434990542,7.760
1783088425439991730,7.756
1783088425444995421,6.824
1783088425449994976,3.877
1783088425454998224,3.875
1783088425459995622,3.877
1783088425464993670,3.866
1783088425469993273,3.876
1783088425474993770,3.875
1783088425479994596,3.875
1783088425484993142,3.876
1783088425489993060,3.875
1783088425494996683,3.873
1783088425499996536,3.875
1783088425505000494,3.872
1783088425509998184,3.877
1783088425514993850,3.868
1783088425519993756,3.875
1783088425524995354,3.874
1783088425529994004,3.876
1783088425534992578,3.876
1783088425539993465,3.875
1783088425544999137,4.590
1783088425549996706,7.754
1783088425555003624,7.754
1783088425559998462,7.759
1783088425564996778,7.753
1783088425569995131,7.760
1783088425574998170,7.753
1783088425579994308,7.757
1783088425584994872,7.757
1783088425589993688,7.759
1783088425594999566,7.755
1783088425599997136,7.754
1783088425605000262,7.753
1783088425609997356,7.755
1783088425614999086,7.760
1783088425619994896,7.759
1783088425624994416,7.751
1783088425629995727,7.756
1783088425634997681,7.755
1783088425639997180,7.758
1783088425645001622,7.273
1783088425650000459,3.876
1783088425655004274,3.872
1783088425660001924,3.877
1783088425664998088,3.878
1783088425669997056,3.867
1783088425674997270,3.877
1783088425680000291,3.873
1783088425684997646,3.877
1783088425689997312,3.877
1783088425694998568,3.874
1783088425699998992,3.866
1783088425705002424,3.873
1783088425710001775,3.878
1783088425714998929,3.879
1783088425719998658,3.876
1783088425724998525,3.865
1783088425729999052,3.875
1783088425734999372,3.877
1783088425739999879,3.875
1783088425745002537,4.105
1783088425750005467,7.760
1783088425755011938,7.754
1783088425760006091,7.753
1783088425765001662,7.758
1783088425769999100,7.755
1783088425775004265,7.756
1783088425779999216,7.758
1783088425784999741,7.757
1783088425789998984,7.752
1783088425795004349,7.756
1783088425800002251,7.754
1783088425805004682,7.761
1783088425810001531,7.756
1783088425815004867,7.759
1783088425820000156,7.751
1783088425825000442,7.757
1783088425830001094,7.757
1783088425835003545,7.759
1783088425840000171,7.758
1783088425845004461,7.682
1783088425850003939,3.876
1783088425855010678,3.870
1783088425860007122,3.880
1783088425865002780,3.870
1783088425870001480,3.878
1783088425875004937,3.873
1783088425880001223,3.878
1783088425885004986,3.872
1783088425890003397,3.877
1783088425895007635,3.874
1783088425900004104,3.868
1783088425905008349,3.882
1783088425910004229,3.870
1783088425915006529,3.874
1783088425920001711,3.879
1783088425925002681,3.875
1783088425930004903,3.874
1783088425935005510,3.875
1783088425940002023,3.868
1783088425945008307,3.870
1783088425950005395,7.620
1783088425955008353,7.753
1783088425960008643,7.757
1783088425965004405,7.757
1783088425970003283,7.759
1783088425975003009,7.751
1783088425980003168,7.757
1783088425985002981,7.758
1783088425990003437,7.757
1783088425995005307,7.755
1783088426000004145,7.752
1783088426005007909,7.759
1783088426010007747,7.758
1783088426015005174,7.755
1783088426020004482,7.759
1783088426025005717,7.756
1783088426030006541,7.756
1783088426035005265,7.753
1783088426040004943,7.758
1783088426045009813,7.757
1783088426050010760,4.231
1783088426055011593,3.875
1783088426060012881,3.874
1783088426065009314,3.869
1783088426070006363,3.878
1783088426075006797,3.875
1783088426080006005,3.876
1783088426085006746,3.875
1783088426090005859,3.876
1783088426095008093,3.865
1783088426100006775,3.876
1783088426105013473,3.881
1783088426110009601,3.871
1783088426115007449,3.877
1783088426120006852,3.867
1783088426125007933,3.874
1783088426130011255,3.873
1783088426135012557,3.876
1783088426140007343,3.879
1783088426145013750,3.870
1783088426150012685,7.205
1783088426155012917,7.757
1783088426160014834,7.755
1783088426165010105,7.758
1783088426170009483,7.759
1783088426175009837,7.757
1783088426180008923,7.752
1783088426185009201,7.757
1783088426190012798,7.752
1783088426195010249,7.762
1783088426200009067,7.752
1783088426205014749,7.756
1783088426210012027,7.755
1783088426215009561,7.761
1783088426220009987,7.757
1783088426225009935,7.751
1783088426230009535,7.758
1783088426235009933,7.757
1783088426240009809,7.758
1783088426245012837,7.753
1783088426250010545,4.695
1783088426255010145,3.876
1783088426260010719,3.875
1783088426265014261,3.874
1783088426270011263,3.869
1783088426275012335,3.874
1783088426280011983,3.876
1783088426285011671,3.876
1783088426290012655,3.875
1783088426295012087,3.877
1783088426300011718,3.876
1783088426305016972,3.871
1783088426310014515,3.867
1783088426315013497,3.878
1783088426320017150,3.872
1783088426325011137,3.880
1783088426330011546,3.877
1783088426335011437,3.867
1783088426340014175,3.875
1783088426345015796,3.874
1783088426350016927,6.762
1783088426355017869,7.756
1783088426360018815,7.756
1783088426365014368,7.758
1783088426370012771,7.753
1783088426375013015,7.757
1783088426380012647,7.758
1783088426385016171,7.752
1783088426390013549,7.755
1783088426395014133,7.757
1783088426400014632,7.757
1783088426405019877,7.756
1783088426410013555,7.755
1783088426415013472,7.756
1783088426420013470,7.758
1783088426425013568,7.757
1783088426430015938,7.754
1783088426435012991,7.755
1783088426440013162,7.757
1783088426445017245,7.758
1783088426450021045,5.004
1783088426455018945,3.877
1783088426460020934,3.874
1783088426465017486,3.868
1783088426470015877,3.877
1783088426475015733,3.875
1783088426480015696,3.875
1783088426485013237,3.869
1783088426490013996,3.875
1783088426495017176,3.873
1783088426500016658,3.876
1783088426505021501,3.872
1783088426510020282,3.878
1783088426515015813,3.879
1783088426520016035,3.875
1783088426525016535,3.866
1783088426530016607,3.875
1783088426535015831,3.878
1783088426540015247,3.867
1783088426545018081,3.884
1783088426550022114,6.450
1783088426555023181,7.756
1783088426560021390,7.753
1783088426565018437,7.755
1783088426570017030,7.760
1783088426575018744,7.755
1783088426580017371,7.753
1783088426585017193,7.758
1783088426590016249,7.759
1783088426595017129,7.756
1783088426600019705,7.754
1783088426605023016,7.752
1783088426610022580,7.758
1783088426615017713,7.758
1783088426620017046,7.753
1783088426625017168,7.756
1783088426630016582,7.758
1783088426635021384,7.757
1783088426640020203,7.752
1783088426645025116,7.757
1783088426650025578,5.345
1783088426655024037,3.878
1783088426660028870,3.873
1783088426665022486,3.870
1783088426670019810,3.877
1783088426675020949,3.874
1783088426680019662,3.869
1783088426685019252,3.876
1783088426690021706,3.873
1783088426695020392,3.876
1783088426700025422,3.873
1783088426705026142,3.875
1783088426710022115,3.872
1783088426715021138,3.874
1783088426720022042,3.875
1783088426725021508,3.876
1783088426730020927,3.876
1783088426735019564,3.876
1783088426740031458,3.877
1783088426745020521,3.875
1783088426750029394,6.019
1783088426755032608,7.753
1783088426760031226,7.767
1783088426765023326,7.756
1783088426770022930,7.751
1783088426775025232,7.761
1783088426780025502,7.757
1783088426785024820,7.752
1783088426790024928,7.757
1783088426795026600,7.755
1783088426800025422,7.759
1783088426805031335,7.755
1783088426810027206,7.757
1783088426815023168,7.750
1783088426820022590,7.758
1783088426825021929,7.759
1783088426830022638,7.756
1783088426835022240,7.751
1783088426840023430,7.756
1783088426845022861,7.758
1783088426850028714,5.730
1783088426855029472,3.866
1783088426860027194,3.877
1783088426865026051,3.876
1783088426870025370,3.876
1783088426875025424,3.875
1783088426880024106,3.868
1783088426885026996,3.875
1783088426890025578,3.876
1783088426895026368,3.875
1783088426900030664,3.872
1783088426905031242,3.877
1783088426910024722,3.872
1783088426915024220,3.877
1783088426920025210,3.875
1783088426925025468,3.875
1783088426930027145,3.874
1783088426935028510,3.876
1783088426940028228,3.865
1783088426945026476,3.877
1783088426950032894,5.750
1783088426955031935,7.752
1783088426960032409,7.757
1783088426965027612,7.758
1783088426970029650,7.751
1783088426975027204,7.765
1783088426980028630,7.755
1783088426985026505,7.754
1783088426990025802,7.759
1783088426995028628,7.753
1783088427000030658,7.754
1783088427005031156,7.757
1783088427010031709,7.757
1783088427015027266,7.758
1783088427020031858,7.757
1783088427025027456,7.757
1783088427030027619,7.750
1783088427035027157,7.758
1783088427040027170,7.758
1783088427045032308,7.750
1783088427050034346,6.096
1783088427055034868,3.875
1783088427060033269,3.880
1783088427065030091,3.867
1783088427070029735,3.876
1783088427075031214,3.874
1783088427080029981,3.876
1783088427085029448,3.876
1783088427090028126,3.876
1783088427095029912,3.876
1783088427100028269,3.866
1783088427105034891,3.872
1783088427110031029,3.878
1783088427115030585,3.876
1783088427120029062,3.877
1783088427125029636,3.875
1783088427130030105,3.868
1783088427135032950,3.873
1783088427140031730,3.876
1783088427145030631,3.876
1783088427150034937,5.318
1783088427155039051,7.758
1783088427160035594,7.756
1783088427165033078,7.755
1783088427170031536,7.760
1783088427175032352,7.756
1783088427180035181,7.753
1783088427185030519,7.758
1783088427190031649,7.756
1783088427195032986,7.755
1783088427200031737,7.760
1783088427205036236,7.751
1783088427210034124,7.761
1783088427215032478,7.753
1783088427220034554,7.761
1783088427225032112,7.754
1783088427230032041,7.758
1783088427235030903,7.752
1783088427240035486,7.750
1783088427245034247,7.759
1783088427250034451,6.583
1783088427255038967,3.872
1783088427260036087,3.878
1783088427265035147,3.866
1783088427270033585,3.877
1783088427275035228,3.874
1783088427280037129,3.874
1783088427285034909,3.877
1783088427290035541,3.875
1783088427295036084,3.875
1783088427300043625,3.869
1783088427305036361,3.881
1783088427310035274,3.876
1783088427315034019,3.866
1783088427320036977,3.875
1783088427325150506,3.882
1783088427330040897,3.867
1783088427335037695,3.878
1783088427340041769,3.874
1783088427345036335,3.869
1783088427350040771,4.877
1783088427355041607,7.749
1783088427360043989,7.761
1783088427365039591,7.757
1783088427370038345,7.753
1783088427375036033,7.756
1783088427380040751,7.755
1783088427385040249,7.758
1783088427390037617,7.755
1783088427395038339,7.756
1783088427400041403,7.753
1783088427405042363,7.756
1783088427410038961,7.756
1783088427415036137,7.762
1783088427420041090,7.750
1783088427425035803,7.759
1783088427430037037,7.756
1783088427435036663,7.758
1783088427440038221,7.755
1783088427445043703,7.756
1783088427450040801,6.996
1783088427455042961,3.874
1783088427460044719,3.874
1783088427465040470,3.868
1783088427470039149,3.878
1783088427475038383,3.876
1783088427480041469,3.873
1783088427485038815,3.867
1783088427490037204,3.878
1783088427495039579,3.875
1783088427500037036,3.877
1783088427505043875,3.870
1783088427510044199,3.877
1783088427515040675,3.868
1783088427520037997,3.881
1783088427525040003,3.874
1783088427530040193,3.875
1783088427535038923,3.866
1783088427540037872,3.876
1783088427545039158,3.874
1783088427550043821,4.477
1783088427555045295,7.755
1783088427560048545,7.759
1783088427565044245,7.757
1783088427570040928,7.756
1783088427575040222,7.759
1783088427580039765,7.751
1783088427585040438,7.757
1783088427590039747,7.759
1783088427595041971,7.754
1783088427600044536,7.754
1783088427605045199,7.757
1783088427610042488,7.755
1783088427615042306,7.758
1783088427620041415,7.759
1783088427625040887,7.751
1783088427630044097,7.760
1783088427635043409,7.759
1783088427640041372,7.754
1783088427645046265,7.757
1783088427650046745,7.324
1783088427655047110,3.875
1783088427660052424,3.873
1783088427665047551,3.869
1783088427670043213,3.879
1783088427675042613,3.876
1783088427680047313,3.873
1783088427685045729,3.878
1783088427690042341,3.868
1783088427695044259,3.874
1783088427700047697,3.873
1783088427705047840,3.875
1783088427710044792,3.878
1783088427715043498,3.878
1783088427720042953,3.867
1783088427725043322,3.875
1783088427730045916,3.873
1783088427735043909,3.879
1783088427740043792,3.875
1783088427745045230,3.867
1783088427750048362,4.062
1783088427755050315,7.755
1783088427760049308,7.752
1783088427765051440,7.754
1783088427770047713,7.758
1783088427775045702,7.759
1783088427780044980,7.759
1783088427785045198,7.750
1783088427790045034,7.758
1783088427795047689,7.753
1783088427800046176,7.760
1783088427805050442,7.751
1783088427810047372,7.762
1783088427815045775,7.753
1783088427820045569,7.758
1783088427825046367,7.756
1783088427830047824,7.755
1783088427835046256,7.760
1783088427840045527,7.752
1783088427845044839,7.759
1783088427850051228,7.703
1783088427855053915,3.866
1783088427860051053,3.878
